date,F,T,r,atm_iv,alpha,nu,rho,iv_rmse,warn_code,implied_variance,implied_skew,implied_kurtosis
2025-08-08,63.0,0.1095890410958904,0.0435,0.32046415457985117,0.10608720856650573,1.1279233308934493,-0.21155904979532175,0.004809486277969807,,0.015950568309979266,-1.1575912941240951,8.960140405055556
2025-08-11,63.09,0.10136986301369863,0.0434,0.31347411863951224,0.09980587806422372,1.0901637832407765,-0.19384046046102668,0.0062946030116756676,,0.013723855919626536,-1.0284047353146142,8.448532356870839
2025-08-12,62.48,0.09863013698630137,0.0436,0.30402035385090714,0.09547891569594397,1.0973310269458736,-0.18315379245406443,0.0075650440262724165,,0.01253597216727134,-0.9881427589291938,8.438662259510702
2025-08-13,61.93,0.0958904109589041,0.0433,0.3068678202784112,0.09502523196693263,1.1929242014442718,-0.2121350359375451,0.007497774757011936,,0.013163069710936543,-1.2347453398277897,9.745557263983386
2025-08-14,63.03,0.09315068493150686,0.0434,0.31685460851230607,0.0967059185593183,1.2047680016574276,-0.16447206750801116,0.005861989123873625,,0.013502546910259873,-1.04708185681115,9.386589861410826
2025-08-15,61.98,0.09041095890410959,0.0436,0.32327434760905294,0.09720347288073893,1.1914641947287898,-0.18925034177229152,0.006018482196455387,,0.013668893600838306,-1.138670198920419,9.480407821089313
2025-08-18,62.7,0.0821917808219178,0.0434,0.29666001835742845,0.08504978388599528,1.1946466829069284,-0.1820837355285459,0.00809890251420584,,0.010387238410681147,-1.0866949966597022,9.478886186317201
2025-08-19,61.77,0.07945205479452055,0.0433,0.301631206771496,0.08502151479614642,1.2702915405333974,-0.21167957076019517,0.009723991421133239,,0.010909925175842397,-1.3216560031039901,10.683456570749149
2025-08-20,62.71,0.07671232876712329,0.0431,0.29232055075274144,0.08096399543085957,1.27022363467357,-0.21183584726914634,0.0096787659986818,,0.009866600564663318,-1.3128417512709702,10.697121562218854
2025-08-21,63.52,0.07397260273972603,0.0432,0.2823532612909643,0.07679417130358117,1.1775023414097978,-0.10791385086486605,0.00922255080066239,,0.00818684466895736,-0.7159802958556076,8.62831804765489
2025-08-22,63.66,0.07123287671232877,0.0436,0.27378041189732727,0.07307059004741837,1.1806378656561214,-0.09786512402625905,0.008850940725138798,,0.007394957780451079,-0.6631638381207765,8.577150672073651
